Final Battle, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Final Battle, The (1991).pdf
Final Conflict, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Final Conflict, The (1991).pdf
Final Crusade of Kroz, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Final Crusade of Kroz, The (1990).pdf
Final DOOM	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Final DOOM (1996).pdf
Final Frontier	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Final Frontier (1989).pdf
Final Impact	de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Final Impact (1998).pdf
Fire and Forget	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fire and Forget (1988).pdf
Fire and Forget II	fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fire and Forget II (1990).pdf
Fire Brigade - The Battle for Kiev 1943	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fire Brigade - The Battle for Kiev 1943 (1989).pdf
Fire Hawk - Thexder - The Second Contact	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fire Hawk - Thexder - The Second Contact (1990).pdf
Fire!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fire! (1989).pdf
Firewall - Man vs Machine	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Firewall - Man vs Machine (1996).pdf
Firezone	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Firezone (1988).pdf
First Expedition	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/First Expedition (1987).pdf
First Samurai	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/First Samurai (1992).pdf
Fish	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fish (1988).pdf
Fistfight	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fistfight (1995).pdf
Flame Storm	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Flame Storm (1995).pdf
Flames of Freedom	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Flames of Freedom (1991).pdf
Flashback - The Quest for Identity	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Flashback - The Quest for Identity (1993).pdf
Flashback - The Quest for Identity	fr	http://lucasabandonware.free.fr/manuels/FlashBack.pdf
Fleet Defender	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fleet Defender (1994).pdf
Flight Assignment Airline Transport Pilot	en	http://lucasabandonware.free.fr/manuels/Airline Transport Pilot.pdf
Flight of the Amazon Queen	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Flight of the Amazon Queen (1995).pdf
Flight of the Amazon Queen	fr	http://lucasabandonware.free.fr/manuels/Flight Of The Amazon Queen.pdf
Flight of the Intruder	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Flight of the Intruder (1990).pdf
Flight of the Intruder	fr	https://www.gamesdatabase.org/Media/SYSTEM/Microsoft_DOS/Manual/formated/Flight_of_the_Intruder.pdf
FLIP-ELLO	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/FLIP-ELLO (1982).pdf
FlipOut!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/FlipOut! (1997).pdf
Floor 13	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Floor 13 (1992).pdf
Flowing Waters	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Flowing Waters (1990).DOC	format=txt
Flying Corps Gold	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Flying Corps Gold (1997).pdf
Fooblitzky	en	http://lucasabandonware.free.fr/manuels/Fooblitzky.txt
Fool's Errand, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fool's Errand, The (1987).pdf
Football	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Football (1986).pdf
Football Glory	en-gb,de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Football Glory (1995).pdf
Football Limited	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Football Limited (1994).pdf
Football Manager - World Cup Edition 1990	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Football Manager - World Cup Edition 1990 (1990).pdf
Football Manager 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Football Manager 2 (1988).pdf
Forbidden Castle	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Forbidden Castle (1985).pdf
Forbidden Quest	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Forbidden Quest (1983).pdf
Forgotten Worlds	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Forgotten Worlds (1991).pdf
Formula-1 TURBO	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Formula-1 TURBO (1995).txt
Fountain of Dreams	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fountain of Dreams (1990).pdf
Four Crystals of Trazere, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Four Crystals of Trazere, The (1992).pdf
Four Symbols, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Four Symbols, The (1992).txt
Fourth Protocol, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fourth Protocol, The (1985).pdf
Fox Ranger	zh	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fox Ranger (1992).pdf
Foxtrot Delta	en	http://lucasabandonware.free.fr/manuels/Foxtrot Delta.pdf
Fraction Fever	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fraction Fever (1984).pdf
Fragile Allegiance	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fragile Allegiance (1997).pdf
Frank Thomas Big Hurt Baseball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Frank Thomas Big Hurt Baseball (1996).pdf
Frankenstein	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Frankenstein (1994).pdf
Franko - The Crazy Revenge	pl	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Franko - The Crazy Revenge (1996).pdf
Freak Out	da	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Freak Out (1992).pdf
Freakin Funky Fuzzballs	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Freakin Funky Fuzzballs (1990).pdf
Freddy Pharkas Frontier Pharmacist	de,fr	http://lucasabandonware.free.fr/manuels/Freddy Pharkas.zip	filter=*Manuel*
Freddy Pharkas Frontier Pharmacist	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Freddy Pharkas Frontier Pharmacist (1993).pdf
Free DC	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Free DC (1991).pdf
Freedom - Rebels in the Darkness	fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Freedom - Rebels in the Darkness (1988).pdf
Freetris	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Freetris (1999).TXT
Freezer Frenzy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Freezer Frenzy (1989).DOC	format=txt
Friday on the Island	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Friday on the Island (1989).TXT
Frightmare	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Frightmare (1989).pdf
Fripp	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fripp (1997).doc
Frogger	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Frogger (1983).pdf
Front Page Sports - Football Pro '95	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Front Page Sports - Football Pro '95 (1994).pdf
Front Page Sports Baseball '94	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Front Page Sports Baseball '94 (1994).pdf
Front Page Sports Football	en	http://lucasabandonware.free.fr/manuels/Front Page Sports Football.txt
Front Page Sports Football Pro	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Front Page Sports Football Pro (1993).PDF
Frontier - Elite 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Frontier - Elite 2 (1993).pdf
Frontier - Elite 2	fr	http://lucasabandonware.free.fr/manuels/Frontier - Elite 2.pdf
Frontier - First Encounters	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Frontier - First Encounters (1995).pdf
Frontline	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Frontline (1990).pdf
Full Count Baseball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Full Count Baseball (1994).txt
Full Metal Planet	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Full Metal Planet (1990).pdf
Full Throttle	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Full Throttle (1995).pdf
Fun School 2 - for the Over-8s	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fun School 2 - for the Over-8s (1989).pdf
Fun School 2 - For the Under-6s	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fun School 2 - For the Under-6s (1989).pdf
Fun School 4 - for 5 to 7 Year Olds	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fun School 4 - for 5 to 7 Year Olds (1992).pdf
Fun School 4 - for 7 to 11 year olds	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fun School 4 - for 7 to 11 year olds (1992).pdf
Fun School 4 - for the under 5s	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fun School 4 - for the under 5s (1992).pdf
Funball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Funball (1995).TXT
Fury of the Furries	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fury of the Furries (1993).pdf
Future Wars	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Future Wars (1989).pdf
Fuzzy's World of Miniature Space Golf	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Fuzzy's World of Miniature Space Golf (1995).pdf
FX Fighter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/FX Fighter (1995).pdf
Gabriel Knight 1 - Sins of the Fathers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gabriel Knight 1 - Sins of the Fathers (1993).pdf
Gabriel Knight 1 - Sins of the Fathers	fr	http://lucasabandonware.free.fr/manuels/Gabriel Knight.pdf
Gabriel Knight 2 - The Beast Within	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gabriel Knight 2 - The Beast Within (1995).pdf
Gadget - Lost in Time	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gadget - Lost in Time (1993).pdf
Galactic Conqueror	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galactic Conqueror (1988).pdf
Galactic Conquest	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galactic Conquest (1987).txt
Galactic Empire	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galactic Empire (1990).pdf
Galactic Empire	fr	https://retro-commodore.eu/files/downloads/amigamanuals-xiik.net/Games/Galactic Empire - Manual-FR.pdf
Galactic Gladiators	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galactic Gladiators (1983).pdf
Galactic Warrior Rats	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galactic Warrior Rats (1993).pdf
Galaxian	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galaxian (1983).pdf
Galaxy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galaxy (1982).pdf
Galleons	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galleons (1993).txt
Galleons of Glory	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Galleons of Glory (1990).pdf
Game of Harmony, The	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Game of Harmony, The (1990).pdf
Game of Robot, The	de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Game of Robot, The (1988).pdf
Game Over II	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Game Over II (1987).pdf
Games '92, The - Espana	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Games '92, The - Espana (1992).pdf
Games, The - Summer Challenge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Games, The - Summer Challenge (1992).pdf
Games, The - Summer Edition	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Games, The - Summer Edition (1988).pdf
Games, The - Winter Challenge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Games, The - Winter Challenge (1991).pdf
Games, The - Winter Edition	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Games, The - Winter Edition (1988).pdf
Gamescape	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gamescape (1993).txt
Gaminours - Shapes and Colors	en-gb,de,es,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gaminours - Shapes and Colors (1989).pdf
Garden	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Garden (1989).txt
Gargoyle Medieval Pack	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gargoyle Medieval Pack (1995).TXT
Gary Grigsby's Pacific War	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gary Grigsby's Pacific War (1992).pdf
Gary Grigsby's War in Russia	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gary Grigsby's War in Russia (1993).pdf
Gate of Destiny, The	zh	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gate of Destiny, The (1997).pdf
Gateway	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gateway (1992).pdf
Gateway 2 - Homeworld	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gateway 2 - Homeworld (1993).pdf
Gateway to the Savage Frontier	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gateway to the Savage Frontier (1991).pdf
Gauntlet	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gauntlet (1988).pdf
Gauntlet II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gauntlet II (1989).pdf
Gazza II	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gazza II (1991).pdf
Gear Works	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gear Works (1992).pdf
Geisha	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Geisha (1990).pdf
Gemfire	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gemfire (1992).pdf
Gemini-2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gemini-2 (1986).txt
Gender Wars	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gender Wars (1996).pdf
Gene Machine, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gene Machine, The (1996).pdf
General Budda's Labyrinth	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/General Budda's Labyrinth (1991).txt
Generic Adventure 551	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Generic Adventure 551 (1990).txt
Genewars	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Genewars (1996).pdf
Genghis Khan	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Genghis Khan (1991).pdf
Genghis Khan II - Clan of the Grey Wolf	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Genghis Khan II - Clan of the Grey Wolf (1993).PDF
Gettysburg - The Turning Point	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gettysburg - The Turning Point (1986).pdf
GFL Championship Football	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/GFL Championship Football (1987).pdf
Ghostbusters	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ghostbusters (1986).pdf
Ghostbusters - Basic Training	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ghostbusters - Basic Training (1987).txt
Ghostbusters II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ghostbusters II (1989).pdf
Ghosts 'N Goblins	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ghosts 'N Goblins (1987).pdf
Giant Killer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Giant Killer (1987).pdf
Global Conquest	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Global Conquest (1992).pdf
Global Dilemma, The - Guns or Butter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Global Dilemma, The - Guns or Butter (1990).pdf
Global Domination	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Global Domination (1993).pdf
Global Effect	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Global Effect (1992).pdf
Global Thermonuclear War	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Global Thermonuclear War (1985).txt
Global War	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Global War (2004).TXT
Gloriana	de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gloriana (1996).pdf
Gnome Alone	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gnome Alone (1992).pdf
Gnome Ranger	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gnome Ranger (1987).pdf
Gnome Ranger II - Ingrid's Back	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gnome Ranger II - Ingrid's Back (1988).pdf
Go Simulator	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Go Simulator (1991).pdf
Goal!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Goal! (1993).pdf
Gobliiins 1	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Gobliiins 1 (1991).pdf
Gobliiins 1	fr	http://lucasabandonware.free.fr/manuels/Gobliiins.pdf
